Word/Phrase	Polarity Score(Normalized)	Polarity Score
برز في	0	1
احفظ	0.2	1
احنق	0	1
ازعج	0.727272727	2
اسخط	0	1
اشعل	1	3
اغاظ	0	1
اغضب	1	3
الهب	0.7	2
اهاج	0.5	2
اوغر	0	1
اوقع بين	0	1
استفز	0.933333333	3
بلبل	1	3
اود	0.349206349	2
اشاد	0.666666667	2
اشاد بـ	0	1
استغنى	0.571428571	2
اعوج	0	1
اغتنى	0	1
التوى	0	1
امتدح	0	1
انثنى	0	1
انطوى	0	1
انعطف	0	1
تعوج	0	1
ابرم	0	1
اتاح	0.111111111	1
احل	0.239215686	1
اقر	0.375	2
تبنى	0.6	2
جوز	0.628571429	2
حلل	0.705882353	2
سوغ	0	1
صادق على	0	1
جذب	0.193181818	1
سلب	0.260869565	2
اتفق	0.740740741	2
اوجز	0	1
اختزل	0	1
اختصر	0.125	1
لخص	0.703703704	2
وجز	0.548387097	2
اغرم	0	1
هوى	0.375	2
حبب	0.444444444	2
اعتبر	0.208333333	1
اكتهى	0	1
انتطق	0	1
تكلم	0.454545455	2
عظم	0.300411523	2
اجتمع	0.461538462	2
اكتظ	0	1
التام	0.318181818	2
التقى	1	3
امتلا	0.411764706	2
انضم	0.333333333	2
ازدحم	0	1
تالب	0	1
تجمهر	0	1
تراكم	0.5	2
حفلالقوم	0	1
اتقن	0.142857143	1
ارفد	0	1
اعطى	0.333333333	2
انال	0.5	2
انعم	0.4	2
تفوق في	0	1
ثقف	0.5	2
ارسى	0	1
ابقى	0.461538462	2
اعاش	1	3
انشر	0.615384615	2
انعش	0	1
انقذ	0.545454545	2
خلص	0.657276995	2
عيش	0.368181818	2
لم ينم	0	1
نعش	0.25	2
اعجب	0.120689655	1
اغتر	0	1
انتفخ	0	1
بطر	0.231012658	1
تاه	0.620689655	2
تباهى	0	1
تحمق	0	1
تمته	1	3
اجج	1	3
احجم	0	1
اسعر	0.111111111	1
اضرم	0	1
اورى	0	1
اوقد	0	1
ذكى	0.428571429	2
سعر النار	0	1
شب	0.590909091	2
شبب	0	1
شعل	0.545454545	2
لظى	0	1
اختلج	0	1
ارتجف	0	1
ارتج	0	1
ارتعد	0	1
اصطك	0	1
اقشعر	0	1
اهتز	1	3
تحرك	0.586206897	2
ترجرج	0	1
تقفقف	0	1
تقلقل	0	1
خفق	0.8	3
رجف	0	1
رعش	0	1
قف	1	3
رقى	0.184615385	1
ابتهج	0	1
تفاءل	0.666666667	2
افاد	0.4	2
استغل	0.7	2
استفاد	0.833333333	3
استاهل	0	1
استوجب	0	1
جدر	0.333333333	2
احرز	1	3
اصاب	0.391304348	2
استاثر	0	1
استولى	0	1
امتلك	0.125	1
حاز	0.363636364	2
حصل	0.452702703	2
سيطر	0.404761905	2
غزا	0.75	3
قهر	0.730769231	2
نال	0.360655738	2
امكن	0.454545455	2
استثمر	0	1
اكتسب	0.363636364	2
انتفع	0	1
اخلص	0.153846154	1
اسوى	0	1
استد	0.736842105	2
استوى	0	1
اعتدل	0	1
اكتمل	0.333333333	2
انصات	1	3
اهتدى	0	1
بزلالامر	0	1
توارى	0	1
اغذ في السير	0	1
افد	0.115384615	1
استعجل	0	1
بادر	0.363636364	2
تعجل	0.625	2
خف	1	3
رشق	0	1
سارع	0.263157895	2
طار	0.267515924	2
ارضى	0.25	2
اطرب	0	1
اغبط	0	1
ايسر	0	1
اراد	0.50862069	2
احب	0.206703911	1
اشتهى	0	1
تاق	0.1	1
تشوق	0	1
تمنى	0.243944637	1
رغب	0.358490566	2
صبا	0.276422764	2
لج به الشوق	0	1
هفا	0	1
احمس	0	1
ابرق	0	1
اشر	0.4609375	2
اومض	0	1
انبلج	0	1
ايض	0.257102273	2
بزغ	1	3
اشتد	1	3
افتخر	0.181818182	1
تشرف	0.5	2
حزم	0.6	2
زها	0.454545455	2
فخفخ	1	3
اقتعد	0	1
امتطى	0	1
تبوا	0.555555556	2
تولى	0.8	3
ركب	0.75	3
شغل	0.461538462	2
علا	0.371794872	2
وطي	0.147058824	1
اختال	0	1
شمخ	0	1
اولع	0	1
هوي	0.461538462	2
وقر	0.417910448	2
ارغب	0.4	2
اهاب بـ	0	1
استحث	0	1
استغوى	0	1
زين	0.192682927	1
اثرى	0	1
كفى	0.518518519	2
اعتز	0.2	1
ارتفع	0.727272727	2
ارتفعكثيرا	0	1
باهى	0	1
بجج	0	1
اقر ناظر عين	0	1
امتع	0.545454545	2
شرح صدر	0	1
شنف	0	1
حبا	0.342465753	2
نول	0.357142857	2
اذعن	0	1
اكتفى	0.7	2
رضخ	0.333333333	2
قبل	0.224818552	1
قنع	0.5	2
اثبت	0.434782609	2
اظهر	0.222222222	1
برهن	0.555555556	2
اجدب	0	1
اعدم	1	3
اعسر	0	1
اعوز	0	1
افلس	0.5	2
اقفر	0	1
املق	0	1
احتاج	0.081081081	1
افتقر	0.5	2
بيس	0.517241379	2
خلا	0.374045802	2
خوى	1	3
عفا	0.7	2
اباد	0.75	3
اجتاح	0	1
اهلك	1	3
انتصر	0.666666667	2
داهم	0	1
دمر	0.735294118	2
قضى على	0	1
هاجم	0.666666667	2
هدم	0.625	2
اعز	0.152173913	1
اهدى	1	3
احتفل بـ	0	1
احتفى بـ	0	1
التامالجرح	0	1
التصق	0	1
بري	0.330798479	2
اتبع	0.833333333	3
تقيد بـ	0	1
عمل بـ	0	1
عمل بموجب	0	1
اشار	0.276595745	2
المح	0.382189239	2
اوما	0.333333333	2
اثنى	1	3
اثنى على	0	1
زكى	0.47761194	2
قرظ	0	1
نوه بـ	0	1
ابتغى	0	1
بغى	0.352459016	2
تاق الى	0	1
تطلع الى	0	1
توخى	0	1
حاول نيل	0	1
رام	0.624697337	2
رجا	0.405714286	2
شاء	0.161425577	1
طلب	0.479350348	2
طمح الى	0	1
استقر	0.375	2
اطمان	0	1
استراح	0.142857143	1
هجع	0	1
وثق	0.222222222	1
احرز قصب السبق	0	1
افلح	0	1
اكتسح	0	1
ظفر بـ	0	1
ظهر على	0	1
ازدهر	0	1
تنامى	0	1
نما	0.417246175	2
قضا	0.296875	2
وفق	0.196721311	1
استانس	1	3
اعتاد	0.375	2
تعود	0.5	2
اوضا	0.428571429	2
اجار	0	1
احيا	0.313829787	2
اسعف	0	1
اغاث	0	1
انجد	0	1
انجى	0	1
ساعد	0.305555556	2
نجى	0	1
ارحب	0	1
اغزر	0	1
افسح	0	1
انمى	0	1
فسح	0	1
كثرماله	0	1
وسع	0.23180593	1
الزم	0.383333333	2
امر	0.44	2
اوكل	0.5	2
وصى	0.333333333	2
اجاز	0.517241379	2
اعان	0.294117647	2
رسخ	1	3
ساند	0.426315789	2
تارق	0	1
تسهد	0	1
تهجد	0	1
سامر	1	3
هجد	0	1
اروى	1	3
اطعم	0.13559322	1
سقى	0	1
علف اطعم الدابة	0	1
غذى	0.5	2
قات	0.329508197	2
	0.337426782	2
حقق	0.610169492	2
قرر	0.588957055	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
توهج	1	3
سطع	0.5	2
ضاء	0.309859155	2
لمع	0.492307692	2
	0.337426782	2
ابرز	0.363636364	2
اشاع	0.5	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
جارى	0.3	2
سامى	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
ناصب	0.333333333	2
نافس	0.218181818	1
طهر	0	1
قدس	0.666666667	2
توقر	0	1
رزن	1	3
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
ادرك	0.75	3
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
جمل	0.129268293	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
ايقن	1	3
استحكم	0	1
تاصل	0	1
تاكد	0.478873239	2
تايد	0	1
ترسخ	1	3
تصلب	1	3
توثق	0	1
توطد	1	3
رسا	0.586466165	2
استجاب	0.6	2
تزين	0.125	1
صفا	0.4	2
طاب	0.189473684	1
سما	0.590909091	2
طمح	0.428571429	2
استثبت	0	1
استيقن	0	1
تثبت	0.277777778	2
	0.337426782	2
	0.337426782	2
استعد	0.291666667	2
اطاق	0	1
	0.337426782	2
احتمل	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
انهمر	0	1
انهمل	0	1
	0.337426782	2
دفق	0.333333333	2
	0.337426782	2
	0.337426782	2
فاض	0.705882353	2
	0.337426782	2
	0.337426782	2
همى	0.75	3
اشفق	1	3
رق	0	1
ارغد	0	1
تترف	0	1
رفه	0.411167513	2
ودع	0.324324324	2
لاطف	0.166666667	1
اغضى	0	1
تجاهل	0.625	2
تعامى	0	1
تهاون	0	1
جامل	0.5	2
دارى	0	1
راعى	0	1
لاين	0.487179487	2
ترفق	0	1
تغافل	1	3
تغابى	0	1
تغاضى	0	1
تناسى	1	3
	0.337426782	2
	0.337426782	2
	0.337426782	2
ارتقى	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
شاور	0.583941606	2
تاخى	0	1
تسالم	0	1
	0.337426782	2
تجمل	0.5	2
تسلى	0.25	2
	0.337426782	2
وصل	0.48549323	2
اتحد	0.533333333	2
اغتسل	0	1
تنقى	0.333333333	2
ترافد	0	1
تساعد	0.485714286	2
تساند	0	1
	0.337426782	2
افتتن	0	1
تولع	1	3
تيم	0.533333333	2
ترفع عن	0	1
انتصر على	0	1
فاق	0.636363636	2
هزم	0.75	3
	0.337426782	2
	0.337426782	2
فاز	0.193548387	1
نجح	0.444444444	2
تدرج	0.5	2
تفوق على	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
تحصن	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
تعظم	0	1
استطاع	0.263157895	2
	0.337426782	2
اتخذ مالا	0	1
ايتلف	0	1
ايتلف مع	0	1
انسجم	1	3
تجانس	0	1
تلاءم	0.4	2
تواءم	1	3
التذ	0.268656716	2
تلذذ	0.133333333	1
هني	0.577464789	2
ابشر	1	3
ابتهج بـ	0	1
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
	0.337426782	2
خشع	0	1
	0.337426782	2
	0.337426782	2
اتضح	0.75	3
استبان	0	1
انكشف	1	3
انجلى	0	1
اتسع	0.333333333	2
سخا	0.6	2
اجتذب	0	1
اجتذاب	0.6	2
انشرح	0	1
تهلل الوجه	0	1
حمس	0.533333333	2
شجع	0.35	2
اجتهد	0.666666667	2
جاهد	0.636363636	2
جد في	0	1
اخرج	0.619047619	2
اخلى سبيل	0	1
اعتق	0.487179487	2
افرج	0	1
افرج عن	0	1
خلى	0.340909091	2
فدى	1	3
تمسك	0.454545455	2
رغب في	0	1
احن	0.635416667	2
احتفظ	1	3
ادخر	0	1
استبقى	0	1
اعتنى	0	1
اهتم	0.415300546	2
اقدم	0.333333333	2
تشجع	0.21875	1
غامر	0.5	2
احتشم	0	1
استحى	0	1
استحيا	1	3
رف	1	3
رقق	0	1
ابتكر	0.714285714	2
اسند	1	3
درب	0.435897436	2
ذلل	0	1
ربى	0.382352941	2
روض	0.313575526	2
ساس	0.546816479	2
عود	0.527859238	2
هذب	0.166666667	1
جنى	0.833333333	3
فاز بـ	0	1
امتد	0.05	1
انفسح	0	1
تمدد	0.428571429	2
توسع	0.323529412	2
اشفق على	0	1
ترحم	0	1
حن على	0	1
راف	0.431506849	2
راف بـ	0	1
اثاب	0	1
اتقى	0	1
استقام	0	1
اذهب	0.193103448	1
ازاح	0.333333333	2
مشى	0.357142857	2
هرع	0	1
هرول	1	3
ضافر	0	1
عاضد	0	1
عاون	0.387096774	2
وافق	0.679012346	2
وادع	0.083333333	1
اسهم	0.580645161	2
اشترك	0.4375	2
شارك	0.5	2
انقاد	0	1
تيسر	0	1
عزى	0	1
واسى	0	1
حرر	0.142857143	1
تاتى	0.5	2
تسنى	0.833333333	3
تسهل	0.153846154	1
بوس	0.447368421	2
تجاسر	0	1
اصل	0.561669829	2
عظم قدره	0	1
علت منزلته	0	1
نبه	0.384615385	2
نجب	0.6	2
وجه	0.34981685	2
هيم	0.46031746	2
اثنى على	0	1
اخى	0.5	2
اصطحب	0.333333333	2
جالس	0.341463415	2
خالط	0	1
خالل	0	1
رافق	0.25974026	2
صحب	0.571428571	2
عاشر	0.6	2
عدل	0.476190476	2
عانى	0.625	2
ابر	0.444444444	2
اخلص لـ	0	1
والى	0.377358491	2
وفى	0.436363636	2
رج	0	1
رفرف	0	1
رهف	1	3
تورع	0	1
حلا	0.240740741	1
زكا	0	1
ابتسم	0.333333333	2
قهقهه	0	1
اراح	0.152542373	1
استوثق	0	1
طها	0.453333333	2
اطاب	0	1
خفف	0.466666667	2
ساوى	0	1
ماثل	0	1
ذكا	0.636363636	2
فاح	0.4	2
دهش	0.258064516	2
انصف	1	3
استطاب	1	3
لذ	1	3
سكر	0.596774194	2
ازمع	0	1
اعتزم	0	1
انتوى	0	1
عمد	0.710526316	2
نوى	0.75	3
اب	0.490566038	2
انحنى	0	1
اربى	0	1
ازداد	0.5	2
اوثق	0	1
حصف	0	1
شكل الدابة	0	1
صفد	0	1
عصب	0.615384615	2
غل	0	1
اناط	0	1
اوصى	0.333333333	2
تعرف	0.375	2
درى	0.46875	2
فسق	1	3
فوض	0.763157895	3
ندب	0.625	2
انصرم	0	1
جازف	0	1
حارب	0.833333333	3
خاطر	0.381818182	2
انشد	0	1
ترنم	0	1
رنم	0	1
شدا	0	1
كاثر	0.85	3
جاذب	0.181818182	1
اخذ القلوب	0	1
استهوى	0	1
تعالى	0.4	2
احترم	0.352941176	2
انتقل الى الرفيق الاعلى	0	1
استخلص	0	1
استدل	0	1
انتبه	0.6875	2
تفطن	0	1
تفهم	0.659574468	2
الفى	0	1
اتجه الى	0	1
احتفى به	0	1
استقبل	0.428571429	2
تلقى	0.411764706	2
حاذى	0	1
صادف	0.625	2
قارن	0.5	2
كان امام	0	1
كايل	0	1
ارتعش	0	1
قفقف	0	1
اجبر	0.5	2
اخزى	0	1
اخضع	0	1
اخنع	0	1
اذل	0.545454545	2
اردى	0	1
ارغم	1	3
اكره	0.636363636	2
الجا	0.459459459	2
الزم بـ	0	1
اهان	0.692307692	2
عضل	0.6	2
جازى	0	1
جزى	1	3
عالن	0	1
كافى	0	1
استشرى	0	1
استفحل	0	1
غلظ	0	1
ثمن	0.545454545	2
كاد	0.45	2
ناهز	0	1
ندا	0.568965517	2
اقتنى	0	1
انفق على	0	1
اعتنى بـ	0	1
تزندق	0	1
درز	0.866666667	3
رعى	0.5	2
ضمن	0.288770053	2
وارى	0.416666667	2
جحد	0	1
لزج	0.5	2
لزق	0.681818182	2
بارك	0.3	2
ارتاح لـ	0	1
دعب	0.571428571	2
طار فرحا	0	1
تدرب	0.75	3
تمرس	0.666666667	2
تمرن	1	3
عصى	0	1
بهج	0.333333333	2
اجرى	0.5	2
اسدى	0	1
اغدق	0	1
انعم على	0	1
حالف	0.538461538	2
دافع	0.693548387	2
خاصم	0	1
خالف	0.761904762	3
ذاد	0	1
توفق	0.333333333	2
فلح	0.25	2
هرب	0.694117647	2
اعول	0	1
استدمع	0	1
استعبر	0	1
انتحب	0	1
انتهج سبيل	0	1
بكى	0.714285714	2
حذا حذو	0	1
ناح	0.297904192	2
نهج نهجه	0	1
ولول	0.6	2
امشر	0	1
ارشد	0	1
اوعز الى	0	1
صافى	0	1
غرس	0.5	2
بلغ	0.594142259	2
نشف	1	3
نش	0	1
نضا	0.5	2
وعى	0	1
كتب	0.448577681	2
وضو	0.533333333	2
اخبر	0.513513514	2
انبا	0.571428571	2
عاب	0.114977307	1
عير	0.272727273	2
وصم	0.708333333	2
انجع	0	1
رجرج	0	1
قا	0	1
مرا	0.444646098	2
نجع	1	3
عوفي	0	1
اسمل	0	1
اعيا	0.5	2
انهج	0	1
اهترى	0	1
بلي	0.548076923	2
خطط	0.485714286	2
رسم	0.379844961	2
افاق	0.714285714	2
استفاق	0	1
استيقظ	1	3
التهم	0.714285714	2
انتصب	0	1
باح بـ	0	1
قام	0.422018349	2
وثب	0.25	2
هدف الى	0	1
اعتلق	0	1
ساء	0.27672956	2
صدي	0.365079365	2
ظمي	0.333333333	2
عطش	0.2	1
غم	0	1
اهمد	0	1
هنو	0	1
ايتمن	0	1
عاقد	0.5	2
عاهد	0.461538462	2
اتقى الله	0	1
خشي الله	0	1
صار تقيا	0	1
صلى	0.26	2
وافى	0	1
وفد	0.615384615	2
بدا	0.558409279	2
تبدى	0	1
تجلى	0.2	1
تكشف	0.484848485	2
اوعد	0	1
تهدد	0.5	2
انجح	0.333333333	2
خبا	0.777777778	3
رم	0	1
كتل	0.565217391	2
لم	0.499026606	2
لملم	0.5	2
نظم	0.177514793	1
وحد	0.547277937	2
اتزن	1	3
تحلم	0.333333333	2
رصن	0	1
زمت	0.45	2
ثابر	1	3
ثبت على	0	1
اتيح	0.307692308	2
جبن	0.302013423	2
ضحل	0	1
صبح	0.502777778	2
نوه	0.315789474	2
هرف	0.071428571	1
قل	0.6	2
نظف	0.388059701	2
غازل	0	1
وصف المحاسن	0	1
تحدى	0.5	2
ناضل	0.090909091	1
ناطح	0.222222222	1
بزغ الغلام	0	1
ملح	0.464646465	2
نضر	0.5	2
افعم	0	1
في اثناء	0	1
في ابان	0	1
انتج	0.444444444	2
اخير	0.496153846	2
افترى	1	3
افتات	0.75	3
بهرج	0	1
حلى	0.146586345	1
دبج	0	1
زان	0.368421053	2
زبرج	0	1
زركش	0	1
انهي	0.571428571	2
انبت	0	1
انسحم	0	1
اكتسى	0	1
تغطى	0	1
مهر	0.458333333	2
انقطع	0.833333333	3
تعففعن الزواج	0	1
سقط	0.765625	3
استرحم	0	1
استرضى	0	1
استعطف	0	1
استغفر	0.708333333	2
استمال	0.5	2
تخشع	0	1
صام	0.696969697	2
استسلم	0	1
امتثل	0	1
تطاطا	0	1
خشع امام	0	1
خضع	0.5	2
ادام	0.461538462	2
داوم	0	1
رصد	0.64	2
رقب	0.647058824	2
عاين	0.25	2
لزم	0.244897959	1
واظب	1	3
اشفى	0	1
اطل	0.443478261	2
تعلى	1	3
استنكف	0	1
تصون	0	1
تعفف	0	1
كف	0.875	3
طال	0.551401869	2
اعتقد	0.452586207	2
افترض	1	3
انتظر	0.566037736	2
تخيل	0.452631579	2
تصور	0.588235294	2
حدس	0	1
حزر	0	1
خمن	0	1
تسلق	0.714285714	2
انب	0.327272727	2
اغتاب	0	1
انتقد	0.8	3
بكت	0.631578947	2
ثلب	0	1
ذم	0.5	2
سب	0.333333333	2
شتم	0.692307692	2
شنع	1	3
طعن	0.777777778	3
اسهب	0	1
اطال	0.636363636	2
اطنب	0	1
امهل	0	1
سوف	0.392857143	2
عسر	0	1
غلا	0.6	2
ندر	0.5	2
هجا	0	1
هجم	0.647058824	2
اودى	0	1
ردي	0.888111888	3
رقد	0.5	2
ركد	0	1
زهق	0.764705882	3
فات	0.3625	2
فني	0.396341463	2
كسد	0	1
مات	0.293170461	2
هلك	0.4375	2
ابل	0.394904459	2
افلت	1	3
برو	0.416083916	2
تعافى	0	1
تملص	0	1
شفي	0.581395349	2
نجا	0.29375	2
نقه	0.444444444	2
عبق	0.150943396	1
فار	0.453125	2
فاع	0.426229508	2
فغم	0	1
نفح	0	1
ابتل	1	3
تبلل	0	1
ترطب	0	1
تندى	0	1
اسل	0.527472527	2
انخفض	1	3
حط	0.789473684	3
هبط الثمن	0	1
اخضل	0	1
تنسم	1	3
ابتلى	0	1
خبر	0.432432432	2
فحص	0.518518519	2
وقف	0.575842697	2
ارخى	0	1
الان	0.453608247	2
رذل	0	1
طرى	1	3
نذل	1	3
وثر	0.266666667	2
وغد	0.2	1
تاسف	0.428571429	2
تحلب	0	1
ترشح	0.285714286	2
رشح	0.37254902	2
سرب	0.642857143	2
قاضى	0.666666667	2
ناصف	0	1
نافر	1	3
بدن	0.926470588	3
سمن	0.6875	2
تزعم	0	1
ناظر	0.145833333	1
انشق	0	1
بلج	0.222222222	1
تولد من	0	1
ذر	0	1
تشامخ	0	1
زهي	0.083333333	1
اسرف	0	1
اغرق	0.5	2
افرط	0	1
امعن	0	1
اشتط	0	1
تخطى	0.375	2
تعدى	0.257142857	2
تمادى	0	1
اطرق	1	3
طرو	0.625	2
نكس	0.52173913	2
احط	0.846153846	3
احنى	0	1
ادنى	0.694444444	2
انزل	0.577777778	2
طاطا	0.404040404	2
همس	0.333333333	2
دمع	0.125	1
اهجف	0	1
نمق	0.5	2
جزل	1	3
فسد	0.80952381	3
فصح	1	3
رثى لـ	0	1
اذاع	0.375	2
سير	0.443902439	2
صحا	0.463414634	2
وطد	1	3
انتعش	1	3
راقب	0.736842105	2
صان	0.496	2
وقى	0	1
تاثر	0.413793103	2
تتبع	0.217391304	1
تعقب	0.5	2
طارد	0.727272727	2
اطمان اليه	0	1
تنيح	0	1
بلجصدره	0	1
اقنع	0.647058824	2
اكسى	0.75	3
سرول	0	1
عمى	0.7	2
غمض	0.181818182	1
كسا	0.333333333	2
لحف	0.318181818	2
اشراقه	0	1
بشبش	0	1
تهلل الوجه	0	1
زاحم	0.666666667	2
بارى في الحسن	0	1
دعا الى دين	0	1
زف خبرا مفرحا 	0	1
مذهب	0.5	2
فرح-به-	0	1
اشتهىه	0	1
اهتشللامر	0	1
بشر-به-	0	1
تبهج-به-	0	1
سر-به-	0	1
تبارك	0.090909091	1
تبرك	0	1
ضن	0	1
كتم	0.5	2
فشا	1	3
نشط لـ	0	1
هزه السرور	0	1
هش لـ	0	1
اضمر	0	1
اضوى	0	1
بز	0	1
اختص	0.368421053	2
اختلى	0	1
استقل	0.538461538	2
انتبذ	0	1
انزوى	0	1
انعزل	0	1
استبد	0.65625	2
تقوقع	0	1
حصل على	0	1
اشرف على	0	1
ربا	0.540983607	2
تميز ب	0	1
جلى في	0	1
له القدم الاولى	0	1
تفشى	0	1
كثر	0.292237443	2
فاز على	0	1
رجح	0.571428571	2
كسر	0.648148148	2
اخفى	0.5	2
تغلب	0.173913043	1
خرج	0.55075594	2
نبط	0	1
وكف	0.351351351	2
اجد	0.235880399	1
اقبل على	0	1
تعاطى	0	1
زاول	0	1
عالج	0.235294118	1
اشتغل	0.789473684	3
استجد	0	1
طرا	0.268292683	2
كافح	1	3
تشوق الى	0	1
رمى الى	0	1
سعى الى	0	1
رخا	0	1
وطو	0.428571429	2
اخذ بعين الاعتبار	0	1
تاهب لـ	0	1
حشد قواه	0	1
شمر	0	1
شمر عن ساعده	0	1
اسرع	0.323529412	2
استتب	0	1
استمر	0.65	2
دام	0.41580756	2
اخلد الى	0	1
اطمان الى	0	1
ركن الى	0	1
سكن الى	0	1
اعتمد على	0	1
اتكل على	0	1
استراح الى	0	1
عول على	0	1
وثق بـ	0	1
طمان	1	3
بقي	0.547826087	2
انحدر	0	1
تدلى	1	3
تدنى	0.777777778	3
سفل	0.407407407	2
نزل	0.489361702	2
اغفى	0	1
استلقى	0	1
اضطجع	0	1
سنح	0.2	1
خفت	0.647058824	2
سجا	0.705882353	2
تمطى	0	1
ارتوى	0	1
شبع	0.248062016	1
طعم	0.246909947	1
انجذب	1	3
انعقد	0	1
خففه	0	1
صقل	0	1
فرج	0.387096774	2
محا	0.5	2
دق	0.714285714	2
اخذ من	0	1
شذب	0	1
قلم	0.307692308	2
ارحب المكان	0	1
امدح	0	1
انفجم	0	1
انفسح المكان	0	1
توافر	0.029850746	1
بنى	0.308724832	2
شاد	0.523809524	2
شيد	0.451612903	2
عمر	0.490813648	2
مدحا	1	
